"","X","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend","target_dist","predicted_prob","Price_real"
"2046",2046,673457,-79.0269367683137,35.9217963767817,36.404170273485,"White","M","25-50k",3,3,2,2,0,0.380916227850935,0.0548318896754167,25
"2047",2047,673505,-79.0921746092222,35.9215392650235,44.7032044147784,"White","F","100-150k",3,3,2,3,0,0.441581984183047,0.0436817519059471,25
"2048",2048,674070,-79.0568479496678,35.9063963238859,41.8348643775833,"White","M","75-100k",3,3,2,4,0,0.403223450949294,0.183571694795702,25
"2049",2049,674369,-79.1273043755718,35.85707829037,44.7885107246474,"White","F","50-75k",3,3,3,1,0,0.458649032643278,0.00874824016707644,25
"2050",2050,674511,-79.0666301644097,35.9139793471387,41.2549137648431,"Aisian/Other","F","<25k",3,3,3,2,0,0.414988009351363,0.0104672195416555,25
"2051",2051,674755,-79.0309658597741,35.8523503843573,36.1941994591969,"Black","F","75-100k",3,3,3,3,0,0.363331465793273,0.113709994875229,25
"2052",2052,675586,-78.9957516505841,35.9153238184327,50.2481034500999,"White","F","75-100k",3,3,3,4,0,0.349747474249643,0.0833285786745867,25
"2053",2053,675726,-79.1066997753979,35.9178995352153,37.8612432888023,"White","M","100-150k",3,4,1,1,0,0.454100811624729,0.00151078565520903,30
"2054",2054,675833,-79.0181196050853,35.893954188648,35.3911062701155,"White","F",">150k",3,4,1,2,0,0.362563163308277,0.00237539096249455,30
"2055",2055,675940,-79.0428940813904,35.8902094227029,40.4245728708029,"White","M","75-100k",3,4,1,3,0,0.384830317190569,0.00939716754785119,30
"2056",2056,676592,-79.0711519935579,35.9435014235425,50.757029785676,"White","F",">150k",3,4,1,4,0,0.430109663455743,0.00376269121943567,30
"2057",2057,676612,-79.0584890061419,35.9221900110848,51.5309918417835,"White","F","75-100k",3,4,2,1,0,0.410270752934652,0.00567813173440628,30
"2058",2058,676969,-79.0815665812999,35.9263554384573,34.2144269941206,"White","F","50-75k",3,4,2,2,0,0.433299906058216,0.0268588363344528,30
"2059",2059,677446,-79.0214746670884,35.891258527623,42.256910917728,"White","F","50-75k",3,4,2,3,0,0.364838696067304,0.0556755169404146,30
"2060",2060,677588,-79.0081110986009,35.9876117481897,50.4814313783714,"White","M","100-150k",3,4,2,4,0,0.395291651804434,0.0525789411398365,30
"2061",2061,677728,-79.06849274762,35.9573872767853,35.9106271341291,"White","F","25-50k",3,4,3,1,0,0.433413484953232,0.0164856466644063,30
"2062",2062,677961,-79.079722267186,35.9050876670856,42.1640607740974,"Black","M","100-150k",3,4,3,2,0,0.424454894623517,0.0106557920210004,30
"2063",2063,678183,-79.0595743527665,35.8730707923511,62.7402565371508,"Aisian/Other","M","<25k",3,4,3,3,0,0.396042830804764,0.00468566114570799,30
"2064",2064,678316,-79.0747776692191,35.948317047987,31.2592040799874,"Aisian/Other","F","50-75k",3,4,3,4,1,0.435361974634351,0.165839385571301,30
"2065",2065,678877,-79.0341068777992,35.8554475366578,57.9084675105617,"Black","M","100-150k",4,1,1,1,0,0.053825743905199,1.14079429655016e-10,15
"2066",2066,678943,-79.0839174036913,35.8665276537268,43.4053816107475,"Black","M","75-100k",4,1,1,2,0,0.0488420952429062,7.24551071482167e-10,15
"2067",2067,679219,-79.1135041537421,35.8984726046263,39.4138088431065,"Hispanic","F","75-100k",4,1,1,3,0,0.0596221347621274,2.82787820112847e-09,15
"2068",2068,679715,-79.0135529116775,35.8420792078246,46.4803640256569,"Hispanic","F","50-75k",4,1,1,4,0,0.0752455238916749,2.90692489881951e-09,15
"2069",2069,680724,-79.0196288012943,35.8994965240762,54.6926890119051,"Black","F","100-150k",4,1,2,1,0,0.0351421221916464,1.20755700660833e-09,15
"2070",2070,681363,-79.0777959235774,35.9273785333701,54.3862642271376,"White","F","<25k",4,1,2,2,0,0.0322219636914875,1.15435141378091e-09,15
"2071",2071,681791,-79.0698391289409,35.9275204018375,34.1121621191257,"Hispanic","M","75-100k",4,1,2,3,0,0.0270852951070416,4.88189308442566e-08,15
"2072",2072,681822,-79.0659361866702,35.8745235034176,44.6786956622133,"Black","F","75-100k",4,1,2,4,0,0.0329566317944522,3.79355072519053e-08,15
"2073",2073,682224,-79.0638402215533,35.9078086467417,46.2684879704281,"White","F","75-100k",4,1,3,1,0,0.00987131095390425,2.80323254266083e-09,15
"2074",2074,682528,-79.0615009988162,35.9259592661953,34.3088453997429,"Hispanic","M",">150k",4,1,3,2,0,0.0218376893698085,6.61481380787313e-09,15
"2075",2075,682818,-79.0485451912587,35.9249372993755,42.7470070766774,"Black","F","50-75k",4,1,3,3,0,0.0204095646236005,1.47104674201969e-08,15
"2076",2076,683742,-79.068766512223,35.8140019634196,33.8583173991395,"White","M","100-150k",4,1,3,4,0,0.0924895822429786,5.04225842551514e-08,15
"2077",2077,683927,-78.9472250717581,35.9091019945332,49.4646183572209,"White","M","25-50k",4,2,1,1,0,0.107120656849448,2.92327155745748e-10,20
"2078",2078,684011,-79.0218230609265,35.9453872672136,34.6215140097458,"White","M","25-50k",4,2,1,2,0,0.0515406214548756,1.68789698211364e-09,20
"2079",2079,684605,-79.0175738508294,35.9567803749746,38.0630744511811,"Black","M","75-100k",4,2,1,3,0,0.0631856380593191,3.64740822072678e-09,20
"2080",2080,684889,-79.0731336585541,35.8819531323179,55.2484900731459,"Hispanic","F","75-100k",4,2,1,4,0,0.0300478594613292,1.86128856770974e-09,20
"2081",2081,685925,-79.1210015200534,35.9027892983641,31.351723323753,"White","F","<25k",4,2,2,1,0,0.0667706404874422,5.27507843301886e-09,20
"2082",2082,686130,-79.0444433759458,35.963924024142,53.5019219771457,"Hispanic","F","75-100k",4,2,2,2,0,0.0593942377421563,2.31392679930348e-09,20
"2083",2083,686652,-79.0152082398355,35.9330519971585,47.9979705615723,"White","M","<25k",4,2,2,3,0,0.0478957523056288,7.21373066978209e-09,20
"2084",2084,687126,-79.0105435847358,35.9006770321505,46.3333181505004,"White","F","75-100k",4,2,2,4,0,0.0439853458402404,3.24342336105878e-08,20
"2085",2085,688456,-79.0715325978973,35.9218319892894,43.5592869933251,"White","M","25-50k",4,2,3,1,0,0.0238601782294646,4.30795774962506e-09,20
"2086",2086,688679,-79.0860775474904,35.9502159382304,39.932129359759,"White","F","50-75k",4,2,3,2,0,0.0549912396632261,5.09610214084699e-09,20
"2087",2087,688946,-79.0523999081342,35.9153306980324,48.8772653753142,"White","M","50-75k",4,2,3,3,0,0.0101562334867711,1.0621924586773e-08,20
"2088",2088,689025,-79.0254536690734,35.9096143811943,30.33789393124,"White","F","50-75k",4,2,3,4,0,0.0291400463565265,9.07875852029145e-08,20
"2089",2089,689033,-79.0506456873692,35.921044157411,60.3878102057498,"White","M","75-100k",4,3,1,1,0,0.0161094632169994,8.20556932981991e-11,25
"2090",2090,689280,-79.0607294954857,35.8550026022857,40.0924827067871,"Hispanic","M","25-50k",4,3,1,2,0,0.0507588066114804,6.03796057298606e-10,25
"2091",2091,689386,-79.0641274855882,35.8748792347399,34.5334615773804,"White","F","<25k",4,3,1,3,0,0.0320225000264772,1.34834336731216e-09,25
"2092",2092,689613,-79.0168676977894,35.9083825007507,39.6277296559833,"White","F","25-50k",4,3,1,4,0,0.0375350025642885,4.18877644705725e-09,25
"2093",2093,689871,-79.0107339446567,35.885507596031,23.9812872296882,"White","M","100-150k",4,3,2,1,0,0.047853734767839,1.00199502741458e-08,25
"2094",2094,689882,-79.001362378363,35.9780293907357,36.4434066430393,"White","F","75-100k",4,3,2,2,0,0.0899031062724205,4.92230933439539e-09,25
"2095",2095,690136,-79.0201539044695,35.9357222189674,44.7840502554766,"White","F","25-50k",4,3,2,3,0,0.0456843745843285,1.03923559339647e-08,25
"2096",2096,690219,-79.0679420375851,35.9272125098128,43.0140966763118,"White","F","75-100k",4,3,2,4,0,0.025780236738463,2.57755901964706e-08,25
"2097",2097,690223,-79.0494536944579,35.9851720917267,41.3760000374918,"White","F","50-75k",4,3,3,1,0,0.0799678657512643,1.7064405402895e-09,25
"2098",2098,690576,-79.0824135349753,35.8819229732577,31.7385951685995,"White","M","<25k",4,3,3,2,0,0.0366103997818999,3.89578113344053e-09,25
"2099",2099,690846,-79.1418693960659,35.9037127776902,38.5659596290233,"Hispanic","F","<25k",4,3,3,3,0,0.0876046962216055,5.33442474242204e-09,25
"2100",2100,691167,-79.0239967137891,35.8955854435739,39.5144566296787,"White","M","100-150k",4,3,3,4,0,0.0318186106850994,2.23027758543489e-08,25
"2101",2101,691469,-79.0895257445555,35.9211159199168,58.1641025216984,"Black","M","75-100k",4,4,1,1,0,0.0386112255709957,6.12185608551863e-11,30
"2102",2102,691636,-79.0688833896191,35.9106519496093,51.4209758781459,"White","F","100-150k",4,4,1,2,0,0.0155360760176679,1.03878573983363e-10,30
"2103",2103,692175,-79.0520679413542,35.8922644653718,40.5333923211979,"White","M","25-50k",4,4,1,3,0,0.0132711875865811,1.46760943641068e-09,30
"2104",2104,692845,-79.0435749517247,35.8846958751919,29.4669963959035,"White","F","75-100k",4,4,1,4,0,0.0232635107016375,6.27014523519116e-09,30
"2105",2105,693514,-79.1023610032767,35.9352650416775,42.759484582822,"White","F","25-50k",4,4,2,1,0,0.0566276663359896,1.74979617476473e-09,30
"2106",2106,693646,-79.0276368723977,35.9285812996028,31.755263722144,"Black","F","25-50k",4,4,2,2,0,0.0353489678727414,6.50015965173869e-09,30
"2107",2107,693787,-79.131561560713,35.8807222978446,46.3931140213905,"Black","M","100-150k",4,4,2,3,0,0.0811108090188393,4.13022886868072e-09,30
"2108",2108,693919,-79.1016527404471,35.9198447762416,35.5442347676424,"White","M","75-100k",4,4,2,4,0,0.0495406406474639,3.39718218924644e-08,30
"2109",2109,694473,-79.0483140317699,35.8941393568002,39.0112500580439,"White","M","<25k",4,4,3,1,0,0.012699263674548,1.12256605506136e-09,30
"2110",2110,694755,-79.0300654590933,35.8773541949319,45.3737477177499,"White","F","75-100k",4,4,3,2,0,0.0370149847053053,1.45361765763072e-09,30
"2111",2111,694800,-79.0493640791349,35.9018779294378,35.879661543666,"Aisian/Other","F","75-100k",4,4,3,3,0,0.00601843434298455,1.1886364278193e-08,30
"2112",2112,695413,-79.0820931105252,35.9304221934042,42.6239892340257,"White","M","75-100k",4,4,3,4,0,0.0374457474112061,1.52041490317723e-08,30
"2113",2113,696103,-78.9543534127447,35.9192264215428,31.2292676194266,"White","F","75-100k",5,1,1,1,0,0.38196526222568,0.00376186584209388,15
"2114",2114,697135,-78.9910729250701,35.928217633588,43.2035881570283,"Aisian/Other","F","75-100k",5,1,1,2,0,0.419587659412433,0.00165943460855451,15
"2115",2115,697276,-79.0424635049041,35.9709225148936,40.3891521442892,"White","M","100-150k",5,1,1,3,0,0.477926910609366,0.00479967043434996,15
"2116",2116,697482,-79.0641325868849,35.884530500613,40.6279497119898,"Hispanic","M","100-150k",5,1,1,4,0,0.488467700334458,0.00992401696766363,15
"2117",2117,697576,-79.1017335411613,35.9547576746795,46.8118396979481,"White","F","100-150k",5,1,2,1,0,0.533032987925407,0.00386662855119895,15
"2118",2118,697723,-79.1957791248445,35.8994357961207,53.6048033569662,"White","F","75-100k",5,1,2,2,0,0.62064836493335,0.00298495667779927,15
"2119",2119,698524,-78.9762204302947,35.9334444114424,42.5333487918453,"Aisian/Other","M","25-50k",5,1,2,3,0,0.405723771213213,0.0623759588814049,15
"2120",2120,699170,-79.1109256377089,35.9116641304719,57.1505101849554,"White","M","25-50k",5,1,2,4,0,0.536809300119473,0.0265188560166289,15
"2121",2121,699708,-79.0239122054675,35.9049470628071,40.4437722404097,"White","F","50-75k",5,1,3,1,0,0.449539077024764,0.00821497415199307,15
"2122",2122,700094,-79.0260264127992,35.894776977023,46.9130090948461,"Black","F","75-100k",5,1,3,2,0,0.450904266771007,0.00729562154773588,15
"2123",2123,701759,-79.1015465699463,35.9247967888451,49.0079393737913,"Hispanic","F","75-100k",5,1,3,3,0,0.528738368625624,0.015344507792973,15
"2124",2124,701821,-79.0406613944195,35.9367251440224,40.648227231091,"White","M","<25k",5,1,3,4,0,0.469888331711196,0.0461022819021725,15
"2125",2125,702491,-79.0737268379577,35.8953429502647,31.4181573213144,"White","M","25-50k",5,2,1,1,0,0.498554421372367,0.0031791028541294,20
"2126",2126,702545,-79.1218273320184,35.9177245284878,46.3958597547285,"Hispanic","M","50-75k",5,2,1,2,0,0.548201838313709,0.000847133399134773,20
"2127",2127,702597,-79.1252578789886,35.952842147401,48.5217767277302,"Hispanic","M","25-50k",5,2,1,3,0,0.555950387205254,0.00281341624400549,20
"2128",2128,702947,-79.0648065851542,35.969160373299,50.3921262782801,"White","M","100-150k",5,2,1,4,0,0.499395002982412,0.00432121627856899,20
"2129",2129,703170,-79.1096602511138,35.8950265528251,40.2834372543279,"White","F","50-75k",5,2,2,1,0,0.534416761017903,0.00814588498409733,20
"2130",2130,703736,-79.0977754437638,35.9209043878338,41.241679793287,"White","F","75-100k",5,2,2,2,0,0.524575484102653,0.0118881465036718,20
"2131",2131,703791,-79.1894295493396,35.9468663849597,36.677577557203,"White","M","100-150k",5,2,2,3,0,0.618630869779532,0.0344945694095892,20
"2132",2132,704155,-79.0668053819062,35.9167546285255,38.203244427009,"White","F","50-75k",5,2,2,4,0,0.493343773553091,0.10109222398675,20
"2133",2133,704584,-79.0599914814366,35.9086692146222,38.4807225401308,"White","M","<25k",5,2,3,1,0,0.485804286441453,0.00558256927915377,20
"2134",2134,705205,-79.0536942371908,35.9184236590426,48.6970849393128,"White","M","<25k",5,2,3,2,0,0.480477309754961,0.00331245739631783,20
"2135",2135,705398,-79.0367644082122,35.8975650499248,34.3294474308127,"Black","F","100-150k",5,2,3,3,0,0.461798677309234,0.0485129496073791,20
"2136",2136,705587,-79.1273978660571,35.9136967309416,36.7081447403202,"White","F","25-50k",5,2,3,4,0,0.553393966529576,0.090410976197433,20
"2137",2137,706418,-79.1075867749081,35.9208923933782,50.0559985370503,"White","F","75-100k",5,3,1,1,0,0.534334542184149,0.00026429938523093,25
"2138",2138,706542,-79.0547672810582,35.9111964896834,46.1603996846882,"White","M","75-100k",5,3,1,2,0,0.480825508837724,0.000690151913174593,25
"2139",2139,707054,-79.0831289835772,35.9484040707092,43.5340533313338,"White","M","25-50k",5,3,1,3,0,0.513646000568586,0.00279588442268427,25
"2140",2140,707746,-79.0171246121558,35.9003007720755,35.7539279077353,"White","F","25-50k",5,3,1,4,0,0.442401733301821,0.0131007293200135,25
"2141",2141,707986,-78.9928877636981,35.9420346247842,64.4923975306485,"Black","M","50-75k",5,3,2,1,0,0.423612380489191,0.00101795544216229,25
"2142",2142,708701,-79.0788913178109,35.9033665408363,45.5303522792825,"White","M","100-150k",5,3,2,2,0,0.504226361841908,0.00428956507351121,25
"2143",2143,709353,-79.1214667252078,35.9269489067277,28.9705505734878,"Black","F","75-100k",5,3,2,3,0,0.54877440295249,0.0547635182165634,25
"2144",2144,709837,-79.0490361029053,35.8707362724666,65.8806813072435,"Hispanic","F","75-100k",5,3,2,4,0,0.473070175152156,0.00741747810666964,25
"2145",2145,710102,-79.0372928342437,35.9195807212477,38.4263517254659,"Black","M","100-150k",5,3,3,1,0,0.464303293890876,0.00507096921610292,25
"2146",2146,710237,-79.0001861519214,35.9357214571539,29.90823758043,"Black","M","25-50k",5,3,3,2,0,0.429741956186018,0.0233580546600657,25
"2147",2147,710506,-79.0182449351406,35.9220948380888,32.5399257649763,"White","F","25-50k",5,3,3,3,0,0.445687377762854,0.0499584245774653,25
"2148",2148,710738,-79.0487203214545,35.8695981219681,45.5584030449066,"White","M","25-50k",5,3,3,4,0,0.472746682417526,0.0387656588210962,25
"2149",2149,710952,-79.0268541348468,35.8601632764743,28.1355672658206,"Black","M","75-100k",5,4,1,1,0,0.450924360815943,0.00169582424149019,30
"2150",2150,711412,-79.0499623971336,35.9036981367386,48.8130409712926,"White","F","100-150k",5,4,1,2,0,0.475403045341258,0.000244616459170405,30
"2151",2151,711573,-79.0801762840462,35.9123602267574,36.0001564148942,"White","M","75-100k",5,4,1,3,0,0.506235187481131,0.00327655581370712,30
"2152",2152,711579,-79.0475309524093,35.8808394347428,41.0415321588463,"Black","M","25-50k",5,4,1,4,0,0.471754169378499,0.0058464033003347,30
"2153",2153,711764,-79.1032092382897,35.9398346038411,39.4481678615756,"White","M",">150k",5,4,2,1,0,0.532240850682332,0.00246484441393298,30
"2154",2154,711800,-79.1240574297391,35.9283901490981,36.2693314677441,"Black","F","25-50k",5,4,2,2,0,0.551508328181697,0.00688155179874759,30
"2155",2155,712109,-79.0050445240626,35.9382570916726,38.928091509904,"White","M","50-75k",5,4,2,3,0,0.434946873723662,0.0247952567527626,30
"2156",2156,712401,-79.0811348710358,35.9062501061314,40.1278075275364,"White","M","25-50k",5,4,2,4,0,0.506679529744662,0.0464210074201864,30
"2157",2157,712430,-79.0696544848885,35.9316261628313,28.8181313193972,"White","F","100-150k",5,4,3,1,0,0.49789077346069,0.00591912631604299,30
"2158",2158,712485,-78.9905654795894,35.924181858448,39.7902597551716,"White","F","25-50k",5,4,3,2,0,0.41851479280984,0.00631467834636572,30
"2159",2159,712728,-79.0648109680611,35.9106771321851,39.6572809780558,"White","F","50-75k",5,4,3,3,0,0.49078093414588,0.0132404724328114,30
"2160",2160,713270,-79.0791447346949,35.9338796781802,56.8960993399113,"White","F","25-50k",5,4,3,4,0,0.507594313640204,0.00801967623265026,30
"2161",2161,713429,-79.0307468054162,35.9483217566946,30.4954574904403,"White","M","100-150k",1,1,1,1,0,0.162286523061368,0.0283852443327263,15
"2162",2162,713709,-79.0289869388502,35.9444486364022,32.2299671728778,"White","F","<25k",1,1,1,2,0,0.15934362920652,0.0201849699812708,15
"2163",2163,714003,-79.079483448419,35.9010917958956,45.4542902838651,"Black","F","25-50k",1,1,1,3,0,0.201510402332455,0.041115367865049,15
"2164",2164,714154,-79.0469491996143,35.8732458528784,36.0356534635749,"White","M","75-100k",1,1,1,4,0,0.169987350259102,0.193768358845544,15
"2165",2165,714687,-79.0573631463322,35.9699647058002,46.216150124135,"White","F","100-150k",1,1,2,1,0,0.195003990126933,0.0501528241696688,15
"2166",2166,715163,-79.1051731905359,35.8958528481214,50.3936896546608,"White","M","75-100k",1,1,2,2,0,0.227059397325124,0.0656250686573593,15
"2167",2167,715355,-79.0624218143977,35.9563195284773,44.307938073199,"White","F","100-150k",1,1,2,3,0,0.194820752674372,0.219518396618595,15
"2168",2168,715929,-79.0043825540496,35.9149960742505,56.7284397047239,"White","F","<25k",1,1,2,4,0,0.128130384318828,0.156063230997181,15
"2169",2169,716368,-79.0197780437799,35.9266578374307,42.5008233586863,"White","F","75-100k",1,1,3,1,0,0.145559656954467,0.0823668449002275,15
"2170",2170,716558,-79.0660102855324,35.9350179027351,48.7342977596531,"White","F","100-150k",1,1,3,2,0,0.192490935966415,0.0439167507659626,15
"2171",2171,716573,-79.0972254699808,35.8471163262097,55.8503277985407,"White","F","100-150k",1,1,3,3,0,0.223877206332543,0.0698134846810928,15
"2172",2172,717132,-79.1029502418473,35.9234456422145,46.4353296895163,"Hispanic","F","25-50k",1,1,3,4,0,0.226853638045129,0.348624248509492,15
"2173",2173,717411,-79.0486600656815,35.9059178365973,33.2408714072693,"White","F","<25k",1,2,1,1,0,0.171008117963579,0.0133582625164494,20
"2174",2174,717445,-79.0951445957848,35.9173600593425,38.776903558094,"White","M","25-50k",1,2,1,2,0,0.218361961106315,0.0243443890743427,20
"2175",2175,718256,-79.0920098445256,35.8964935202708,34.6762148853949,"Black","F","75-100k",1,2,1,3,0,0.213906133601878,0.0859259096067662,20
"2176",2176,718296,-79.0792972792474,35.9477675109164,40.7993768413623,"White","M","50-75k",1,2,1,4,0,0.208452486645573,0.113886530742019,20
"2177",2177,718584,-79.0320595644323,35.9225403002517,33.128052868649,"Black","F","25-50k",1,2,2,1,0,0.156712119701089,0.215308444081388,20
"2178",2178,718589,-78.9760823499846,35.9279717453071,27.3342137936058,"White","M","25-50k",1,2,2,2,0,0.103961114598887,0.456052559430747,20
"2179",2179,718618,-79.1125001903428,35.9706035812557,47.397211245881,"White","M","100-150k",1,2,2,3,0,0.246840014062306,0.174437095915244,20
"2180",2180,719310,-79.1290157504816,35.8619325751345,40.3715831887315,"Aisian/Other","M","75-100k",1,2,2,4,1,0.252819230205006,0.525408988325929,20
"2181",2181,719410,-79.0592765349213,35.8818498350231,43.9784560467487,"White","F","75-100k",1,2,3,1,0,0.181498030124843,0.0666891717365838,20
"2182",2182,719775,-79.1228695742276,35.9521806936686,38.0505767986467,"White","F","25-50k",1,2,3,2,0,0.251760327895349,0.122148616731717,20
"2183",2183,720341,-79.1434589790161,35.9555573325887,39.7781929557872,"Black","M","75-100k",1,2,3,3,0,0.272571807994179,0.277570513407459,20
"2184",2184,720590,-79.0511647357189,35.8894368256961,38.6889581325811,"White","F","75-100k",1,2,3,4,1,0.173074357619015,0.533587161876381,20
"2185",2185,720724,-79.0294295485754,35.9001246243549,30.0429449325051,"White","M","50-75k",1,3,1,1,0,0.151460682609373,0.0213973146428988,25
"2186",2186,720736,-79.06985085933,35.9068374182992,51.3203537331224,"White","F","25-50k",1,3,1,2,0,0.192209539748418,0.00468978845365148,25
"2187",2187,721076,-79.0108609993466,35.9375945562004,62.7161312537124,"White","M",">150k",1,3,1,3,0,0.13997759018687,0.00426736830600782,25
"2188",2188,721584,-79.1270664788725,35.9340077985617,44.5271335855338,"White","F","<25k",1,3,1,4,0,0.252268800038218,0.0218301015191159,25
"2189",2189,721680,-79.0144281561947,35.8979934007641,31.273159215802,"White","F","100-150k",1,3,2,1,0,0.136384540476739,0.115586871222344,25
"2190",2190,722351,-79.0000589583845,35.9515418531304,42.0269472323731,"Hispanic","F","75-100k",1,3,2,2,0,0.135194109863537,0.0895188487238457,25
"2191",2191,722832,-78.9986245421326,35.9276729584045,24.8456941117037,"White","M","<25k",1,3,2,3,0,0.125345362498629,0.448194881041449,25
"2192",2192,722979,-79.0277518189828,35.930375564192,36.6825296980876,"White","F","50-75k",1,3,2,4,1,0.154185524471061,0.483812157113371,25
"2193",2193,723210,-79.0948940423153,35.9633908318655,55.4815748070904,"White","F","25-50k",1,3,3,1,0,0.22786362021759,0.0142161007317037,25
"2194",2194,723697,-79.0379067743944,35.9280879954285,56.0343456109668,"Aisian/Other","M","<25k",1,3,3,2,0,0.163554211258377,0.0120455237083346,25
"2195",2195,723724,-79.0144368177534,35.9173793044516,38.6275122823145,"White","F","50-75k",1,3,3,3,0,0.138445268775635,0.229134307825463,25
"2196",2196,723964,-79.0037225164679,35.8648509054052,40.1885853701594,"Black","F","100-150k",1,3,3,4,0,0.128739089113348,0.329972667427529,25
"2197",2197,724531,-79.0736536090693,35.9551726011922,38.3148740214313,"White","M","100-150k",1,4,1,1,0,0.205128070517309,0.00501360991590742,30
"2198",2198,724718,-79.0325773602519,35.9663911307506,38.4796020536478,"White","M","50-75k",1,4,1,2,0,0.170937752544673,0.00914563210173462,30
"2199",2199,726163,-79.1443068016411,35.8751364579578,35.9001733964748,"White","F","50-75k",1,4,1,3,0,0.266784964452549,0.0232778786920964,30
"2200",2200,726331,-79.0835405329106,35.8934111042654,42.6053083891245,"White","F","75-100k",1,4,1,4,0,0.205410711814505,0.0397103670839095,30
"2201",2201,726841,-79.0022516787331,35.9567472013506,45.8158649689669,"White","M","50-75k",1,4,2,1,0,0.139470667866687,0.0339210647280665,30
"2202",2202,727113,-79.1157987625323,35.8970538960709,36.3633118596575,"White","M","75-100k",1,4,2,2,0,0.237700987095313,0.0781502514124491,30
"2203",2203,727133,-79.0071367549258,35.9035732625403,41.8660459931799,"White","M","25-50k",1,4,2,3,0,0.129427955958979,0.220904067799937,30
"2204",2204,727531,-79.035929128649,35.9334051029623,46.4196230364695,"Hispanic","M","50-75k",1,4,2,4,1,0.162855283976139,0.234905343608128,30
"2205",2205,728086,-79.0850315823634,35.8693105657942,44.5671584785402,"Black","F","100-150k",1,4,3,1,0,0.20826931295572,0.0170731681225239,30
"2206",2206,728187,-79.0388664242989,35.9590289853822,47.5254637900358,"Black","M","25-50k",1,4,3,2,0,0.173716886027502,0.0343091190917842,30
"2207",2207,728328,-79.0622712509473,35.9416654925536,42.4765295655643,"Hispanic","M","50-75k",1,4,3,3,0,0.190427738861773,0.120788796851592,30
"2208",2208,728419,-79.0375510880558,35.9365391940778,35.9824970018597,"White","M","75-100k",1,4,3,4,1,0.165222799163736,0.389079403475925,30
"2209",2209,729021,-79.0134879145581,35.908131626109,36.9723773747491,"White","F","25-50k",2,1,1,1,0,0.212442667614481,0.025003249327952,15
"2210",2210,729431,-78.9416259744612,35.8504068989133,44.6712041532153,"Black","F","100-150k",2,1,1,2,0,0.123146028093295,0.0165958565284652,15
"2211",2211,729564,-79.0381283070274,35.8927773417544,33.2738032237515,"Black","M","50-75k",2,1,1,3,0,0.218600055522335,0.125664917494201,15
"2212",2212,729912,-79.0682396328546,35.9637247698133,34.054971074747,"Black","M","<25k",2,1,1,4,0,0.290317853862135,0.114329190650251,15
"2213",2213,730261,-79.0252759464525,35.9475151825488,57.6774147364849,"White","F","25-50k",2,1,2,1,0,0.250628704485115,0.0330580364122028,15
"2214",2214,730547,-79.004242284409,35.91583935836,55.91708783268,"White","M","75-100k",2,1,2,2,0,0.212666998065415,0.0603144849626972,15
"2215",2215,731030,-78.9965603145764,35.9593945232355,40.018729384844,"White","F","75-100k",2,1,2,3,1,0.244911286673677,0.387203475190088,15
"2216",2216,731131,-79.0933332158653,35.9217731867817,37.6625323672329,"White","M","25-50k",2,1,2,4,1,0.279434714552362,0.654203868017706,15
"2217",2217,731296,-79.0844265521276,35.9004101140534,43.2643567786635,"White","M","100-150k",2,1,3,1,0,0.259321723853642,0.0623304611557251,15
"2218",2218,731662,-79.0964472953544,35.9436012799173,36.9050425824664,"White","M","25-50k",2,1,3,2,0,0.295948676780549,0.168999325625743,15
"2219",2219,732035,-79.0196967211083,35.9088077328271,41.0998552410914,"White","M","100-150k",2,1,3,3,0,0.217021918727723,0.295082053309663,15
"2220",2220,732595,-79.0713831044673,35.8604681033316,43.3643669839556,"White","F","75-100k",2,1,3,4,0,0.226407567892115,0.46523737991542,15
"2221",2221,732628,-79.0862668763844,35.9404338570794,47.4144731686811,"White","F","75-100k",2,2,1,1,0,0.286283701900046,0.0075957088426497,20
"2222",2222,732694,-79.0820309237524,35.937556265166,39.7584491594211,"Hispanic","F","50-75k",2,2,1,2,0,0.281220221498783,0.0177983393070122,20
"2223",2223,733768,-79.051266620995,35.9097115495447,46.9497995501421,"White","M","25-50k",2,2,1,3,0,0.23972971908094,0.0506863688885345,20
"2224",2224,733979,-79.155328169006,35.9221022571497,47.7160941086035,"Hispanic","F","25-50k",2,2,1,4,0,0.330158666810405,0.065836197257111,20
"2225",2225,734396,-79.0659746933447,35.9192013857505,30.0367002015295,"White","M",">150k",2,2,2,1,0,0.256978205472157,0.171742609490394,20
"2226",2226,734507,-79.1028037748322,35.9299809724026,44.0452158377933,"White","M","25-50k",2,2,2,2,0,0.29195966647083,0.129394413571342,20
"2227",2227,734824,-79.0605646241607,35.9486139607677,36.3087171438271,"Aisian/Other","M","100-150k",2,2,2,3,0,0.273947882053008,0.402798329375502,20
"2228",2228,735235,-79.009159601379,35.9737504664321,59.0989910648848,"White","F","25-50k",2,2,2,4,1,0.263640408971356,0.227972680006709,20
"2229",2229,735301,-79.0508263298101,35.8776292306904,45.0385003571881,"Hispanic","M","<25k",2,2,3,1,0,0.218766630720934,0.0433216027974632,20
"2230",2230,735795,-78.9981240940054,35.8889392211829,46.3227847710235,"White","F","75-100k",2,2,3,2,0,0.187870359311191,0.0980668762527112,20
